example_id                                                                 | status | run_time        |
./spec/services/order/confirm_service_spec.rb[1:1:3:1:1]                   | passed | 0.00269 seconds |
./spec/services/order/create_service_spec.rb[1:1:1:1:1]                    | passed | 0.00225 seconds |
./spec/services/order/create_service_spec.rb[1:1:1:1:2]                    | passed | 0.00256 seconds |
./spec/services/order/create_service_spec.rb[1:1:1:2]                      | passed | 0.00242 seconds |
./spec/services/order/create_service_spec.rb[1:1:1:3]                      | passed | 0.00289 seconds |
./spec/services/order/create_service_spec.rb[1:1:1:4]                      | passed | 0.00258 seconds |
./spec/services/order/create_service_spec.rb[1:1:1:5]                      | passed | 0.00324 seconds |
./spec/services/order/create_service_spec.rb[1:1:1:6]                      | passed | 0.00207 seconds |
./spec/services/order/create_service_spec.rb[1:1:2:1]                      | passed | 0.00368 seconds |
./spec/services/order/create_service_spec.rb[1:1:2:2]                      | passed | 0.00324 seconds |
./spec/services/order/create_service_spec.rb[1:1:3:1]                      | passed | 0.00153 seconds |
./spec/services/order/create_service_spec.rb[1:1:4:1]                      | passed | 0.00072 seconds |
./spec/services/order/create_service_spec.rb[1:1:5:1]                      | passed | 0.00096 seconds |
./spec/services/order/create_service_spec.rb[1:1:6:1]                      | passed | 0.00172 seconds |
./spec/services/order/create_service_spec.rb[1:1:6:2]                      | passed | 0.0012 seconds  |
./spec/services/order/create_service_spec.rb[1:1:7:1]                      | passed | 0.00124 seconds |
./spec/services/order/index_service_spec.rb[1:1:1:1:1]                     | passed | 0.00223 seconds |
./spec/services/order/index_service_spec.rb[1:1:1:1:2]                     | passed | 0.00237 seconds |
./spec/services/order/index_service_spec.rb[1:1:1:2]                       | passed | 0.00226 seconds |
./spec/services/order/index_service_spec.rb[1:1:1:3]                       | passed | 0.00297 seconds |
./spec/services/order/index_service_spec.rb[1:1:1:4]                       | passed | 0.0043 seconds  |
./spec/services/order/index_service_spec.rb[1:1:1:5]                       | passed | 0.00285 seconds |
./spec/services/order/index_service_spec.rb[1:1:2:1]                       | passed | 0.00434 seconds |
./spec/services/order/index_service_spec.rb[1:1:2:2]                       | passed | 0.00406 seconds |
./spec/services/order/index_service_spec.rb[1:1:3:1]                       | passed | 0.00258 seconds |
./spec/services/order/index_service_spec.rb[1:1:4:1]                       | passed | 0.00434 seconds |
